id,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
15423,4,1,10,20,0,2,1,2,0.5,0.4848,0.72,0.1642
15424,4,1,10,21,0,2,1,2,0.48,0.4697,0.77,0.1343
15425,4,1,10,22,0,2,1,2,0.48,0.4697,0.77,0.0896
15426,4,1,10,23,0,2,1,2,0.48,0.4697,0.77,0.0896
15427,4,1,10,0,0,3,1,2,0.46,0.4545,0.88,0.0896
15428,4,1,10,1,0,3,1,2,0.46,0.4545,0.88,0.0
15429,4,1,10,2,0,3,1,2,0.46,0.4545,0.88,0.0
15430,4,1,10,3,0,3,1,2,0.46,0.4545,0.88,0.0
15431,4,1,10,4,0,3,1,2,0.46,0.4545,0.88,0.1045
15432,4,1,10,5,0,3,1,2,0.46,0.4545,0.88,0.0896
15433,4,1,10,6,0,3,1,2,0.46,0.4545,0.88,0.0896
15434,4,1,10,7,0,3,1,1,0.46,0.4545,0.82,0.1045
15435,4,1,10,8,0,3,1,1,0.5,0.4848,0.77,0.1642
15436,4,1,10,9,0,3,1,1,0.54,0.5152,0.6,0.2836
15437,4,1,10,10,0,3,1,1,0.56,0.5303,0.52,0.2985
15438,4,1,10,11,0,3,1,1,0.54,0.5152,0.52,0.194
15439,4,1,10,12,0,3,1,1,0.54,0.5152,0.56,0.2239
15440,4,1,10,13,0,3,1,1,0.56,0.5303,0.49,0.0
15441,4,1,10,14,0,3,1,1,0.6,0.6212,0.4,0.1642
15442,4,1,10,15,0,3,1,1,0.6,0.6212,0.4,0.1642
15443,4,1,10,16,0,3,1,1,0.6,0.6212,0.4,0.2239
15444,4,1,10,17,0,3,1,1,0.58,0.5455,0.43,0.2239
15445,4,1,10,18,0,3,1,2,0.56,0.5303,0.49,0.1642
15446,4,1,10,19,0,3,1,2,0.56,0.5303,0.46,0.5821
15447,4,1,10,20,0,3,1,1,0.52,0.5,0.48,0.4925
15448,4,1,10,21,0,3,1,1,0.5,0.4848,0.51,0.3582
15449,4,1,10,22,0,3,1,1,0.46,0.4545,0.55,0.2985
15450,4,1,10,23,0,3,1,1,0.44,0.4394,0.58,0.194
15451,4,1,10,0,0,4,1,1,0.44,0.4394,0.51,0.1343
15452,4,1,10,1,0,4,1,1,0.44,0.4394,0.47,0.194
15453,4,1,10,2,0,4,1,1,0.42,0.4242,0.5,0.1343
15454,4,1,10,3,0,4,1,1,0.42,0.4242,0.47,0.2985
15455,4,1,10,4,0,4,1,1,0.4,0.4091,0.5,0.2537
15456,4,1,10,5,0,4,1,1,0.36,0.3485,0.5,0.1642
15457,4,1,10,6,0,4,1,1,0.36,0.3485,0.5,0.1642
15458,4,1,10,7,0,4,1,1,0.36,0.3333,0.5,0.2537
15459,4,1,10,8,0,4,1,1,0.38,0.3939,0.46,0.3881
15460,4,1,10,9,0,4,1,1,0.4,0.4091,0.43,0.3881
15461,4,1,10,10,0,4,1,1,0.44,0.4394,0.41,0.3582
15462,4,1,10,11,0,4,1,1,0.46,0.4545,0.36,0.0
15463,4,1,10,12,0,4,1,1,0.46,0.4545,0.36,0.0
15464,4,1,10,13,0,4,1,1,0.5,0.4848,0.31,0.1045
15465,4,1,10,14,0,4,1,1,0.52,0.5,0.32,0.0896
15466,4,1,10,15,0,4,1,1,0.52,0.5,0.34,0.1642
15467,4,1,10,16,0,4,1,1,0.5,0.4848,0.36,0.1343
15468,4,1,10,17,0,4,1,1,0.5,0.4848,0.39,0.2836
15469,4,1,10,18,0,4,1,1,0.46,0.4545,0.44,0.1642
15470,4,1,10,19,0,4,1,1,0.44,0.4394,0.51,0.1343
15471,4,1,10,20,0,4,1,1,0.42,0.4242,0.62,0.1642
15472,4,1,10,21,0,4,1,1,0.42,0.4242,0.62,0.1343
15473,4,1,10,22,0,4,1,1,0.4,0.4091,0.66,0.1642
15474,4,1,10,23,0,4,1,1,0.42,0.4242,0.58,0.0896
15475,4,1,10,0,0,5,1,1,0.4,0.4091,0.66,0.1045
15476,4,1,10,1,0,5,1,1,0.4,0.4091,0.66,0.0896
15477,4,1,10,2,0,5,1,1,0.4,0.4091,0.66,0.0896
15478,4,1,10,3,0,5,1,1,0.36,0.3636,0.76,0.0896
15479,4,1,10,4,0,5,1,1,0.36,0.3636,0.76,0.1045
15480,4,1,10,5,0,5,1,1,0.36,0.3636,0.81,0.0896
15481,4,1,10,6,0,5,1,1,0.34,0.3485,0.81,0.0896
15482,4,1,10,7,0,5,1,1,0.36,0.3636,0.81,0.0896
15483,4,1,10,8,0,5,1,1,0.42,0.4242,0.71,0.0896
15484,4,1,10,9,0,5,1,1,0.5,0.4848,0.39,0.2985
15485,4,1,10,10,0,5,1,1,0.52,0.5,0.36,0.2985
15486,4,1,10,11,0,5,1,1,0.54,0.5152,0.37,0.3582
15487,4,1,10,12,0,5,1,1,0.54,0.5152,0.39,0.4627
15488,4,1,10,13,0,5,1,1,0.56,0.5303,0.37,0.3881
15489,4,1,10,14,0,5,1,1,0.56,0.5303,0.37,0.4627
15490,4,1,10,15,0,5,1,1,0.52,0.5,0.42,0.4478
15491,4,1,10,16,0,5,1,1,0.46,0.4545,0.41,0.3582
15492,4,1,10,17,0,5,1,1,0.46,0.4545,0.38,0.3881
15493,4,1,10,18,0,5,1,1,0.44,0.4394,0.38,0.2985
15494,4,1,10,19,0,5,1,1,0.42,0.4242,0.41,0.2239
15495,4,1,10,20,0,5,1,1,0.42,0.4242,0.47,0.1343
15496,4,1,10,21,0,5,1,1,0.4,0.4091,0.54,0.194
15497,4,1,10,22,0,5,1,1,0.4,0.4091,0.47,0.2985
15498,4,1,10,23,0,5,1,1,0.36,0.3485,0.57,0.194
15499,4,1,10,0,0,6,0,1,0.36,0.3636,0.57,0.0896
15500,4,1,10,1,0,6,0,1,0.34,0.3333,0.53,0.1343
15501,4,1,10,2,0,6,0,1,0.34,0.3333,0.53,0.194
15502,4,1,10,3,0,6,0,1,0.32,0.303,0.66,0.2239
15503,4,1,10,4,0,6,0,1,0.3,0.303,0.65,0.1642
15504,4,1,10,5,0,6,0,1,0.3,0.2879,0.61,0.194
15505,4,1,10,6,0,6,0,1,0.3,0.2879,0.61,0.194
15506,4,1,10,7,0,6,0,1,0.3,0.303,0.61,0.1642
15507,4,1,10,8,0,6,0,1,0.34,0.3485,0.53,0.1045
15508,4,1,10,9,0,6,0,1,0.36,0.3636,0.5,0.0896
15509,4,1,10,10,0,6,0,1,0.4,0.4091,0.43,0.0
15510,4,1,10,11,0,6,0,1,0.42,0.4242,0.35,0.1343
15511,4,1,10,12,0,6,0,1,0.44,0.4394,0.35,0.0
15512,4,1,10,13,0,6,0,1,0.46,0.4545,0.36,0.194
15513,4,1,10,14,0,6,0,1,0.48,0.4697,0.33,0.194
15514,4,1,10,15,0,6,0,1,0.5,0.4848,0.36,0.194
15515,4,1,10,16,0,6,0,1,0.5,0.4848,0.31,0.194
15516,4,1,10,17,0,6,0,1,0.46,0.4545,0.38,0.1642
15517,4,1,10,18,0,6,0,1,0.46,0.4545,0.44,0.1343
15518,4,1,10,19,0,6,0,1,0.44,0.4394,0.44,0.1642
15519,4,1,10,20,0,6,0,1,0.4,0.4091,0.54,0.0896
15520,4,1,10,21,0,6,0,1,0.4,0.4091,0.58,0.194
15521,4,1,10,22,0,6,0,1,0.4,0.4091,0.62,0.0
15522,4,1,10,23,0,6,0,1,0.42,0.4242,0.58,0.2985
15523,4,1,10,0,0,0,0,1,0.4,0.4091,0.71,0.2537
15524,4,1,10,1,0,0,0,1,0.42,0.4242,0.77,0.2836
15525,4,1,10,2,0,0,0,1,0.4,0.4091,0.76,0.0896
15526,4,1,10,3,0,0,0,1,0.42,0.4242,0.77,0.2985
15527,4,1,10,4,0,0,0,1,0.42,0.4242,0.77,0.2836
15528,4,1,10,5,0,0,0,1,0.4,0.4091,0.82,0.194
15529,4,1,10,6,0,0,0,1,0.4,0.4091,0.82,0.1642
15530,4,1,10,7,0,0,0,1,0.42,0.4242,0.82,0.2239
15531,4,1,10,8,0,0,0,1,0.44,0.4394,0.77,0.194
15532,4,1,10,9,0,0,0,2,0.48,0.4697,0.67,0.2836
15533,4,1,10,10,0,0,0,1,0.54,0.5152,0.56,0.194
15534,4,1,10,11,0,0,0,1,0.56,0.5303,0.52,0.2985
15535,4,1,10,12,0,0,0,1,0.62,0.6212,0.46,0.3284
15536,4,1,10,13,0,0,0,1,0.64,0.6212,0.41,0.4478
15537,4,1,10,14,0,0,0,1,0.66,0.6212,0.39,0.4179
15538,4,1,10,15,0,0,0,1,0.66,0.6212,0.39,0.4179
15539,4,1,10,16,0,0,0,1,0.64,0.6212,0.41,0.2985
15540,4,1,10,17,0,0,0,1,0.64,0.6212,0.44,0.194
15541,4,1,10,18,0,0,0,1,0.58,0.5455,0.6,0.2537
15542,4,1,10,19,0,0,0,1,0.56,0.5303,0.64,0.2239
15543,4,1,10,20,0,0,0,1,0.54,0.5152,0.73,0.2239
15544,4,1,10,21,0,0,0,1,0.56,0.5303,0.73,0.4478
15545,4,1,10,22,0,0,0,1,0.56,0.5303,0.73,0.3881
15546,4,1,10,23,0,0,0,2,0.56,0.5303,0.68,0.2836
15547,4,1,10,0,0,1,1,2,0.56,0.5303,0.73,0.2537
15548,4,1,10,1,0,1,1,2,0.58,0.5455,0.64,0.3881
15549,4,1,10,2,0,1,1,2,0.58,0.5455,0.64,0.3582
15550,4,1,10,3,0,1,1,2,0.56,0.5303,0.73,0.2537
15551,4,1,10,4,0,1,1,2,0.56,0.5303,0.68,0.2239
15552,4,1,10,5,0,1,1,2,0.56,0.5303,0.73,0.2836
15553,4,1,10,6,0,1,1,2,0.56,0.5303,0.73,0.2985
15554,4,1,10,7,0,1,1,2,0.58,0.5455,0.68,0.3284
15555,4,1,10,8,0,1,1,2,0.6,0.6061,0.64,0.3881
15556,4,1,10,9,0,1,1,3,0.6,0.5909,0.69,0.3881
15557,4,1,10,10,0,1,1,2,0.6,0.5909,0.73,0.3881
15558,4,1,10,11,0,1,1,2,0.6,0.5909,0.73,0.3881
15559,4,1,10,12,0,1,1,3,0.6,0.5758,0.78,0.3284
15560,4,1,10,13,0,1,1,2,0.56,0.5303,0.88,0.2239
15561,4,1,10,14,0,1,1,2,0.6,0.5758,0.78,0.2836
15562,4,1,10,15,0,1,1,1,0.6,0.5758,0.78,0.3284
15563,4,1,10,16,0,1,1,1,0.56,0.5303,0.64,0.2985
15564,4,1,10,17,0,1,1,1,0.56,0.5303,0.64,0.2537
15565,4,1,10,18,0,1,1,3,0.54,0.5152,0.77,0.1343
15566,4,1,10,19,0,1,1,3,0.52,0.5,0.83,0.0896
15567,4,1,10,20,0,1,1,2,0.52,0.5,0.72,0.3881
15568,4,1,10,21,0,1,1,1,0.52,0.5,0.59,0.3284
15569,4,1,10,22,0,1,1,1,0.5,0.4848,0.59,0.2836
15570,4,1,10,23,0,1,1,1,0.46,0.4545,0.63,0.2239
15571,4,1,10,0,0,2,1,1,0.46,0.4545,0.63,0.3881
15572,4,1,10,1,0,2,1,1,0.44,0.4394,0.67,0.194
15573,4,1,10,2,0,2,1,1,0.44,0.4394,0.67,0.1343
15574,4,1,10,3,0,2,1,1,0.42,0.4242,0.67,0.1045
15575,4,1,10,4,0,2,1,1,0.42,0.4242,0.67,0.1642
15576,4,1,10,5,0,2,1,1,0.42,0.4242,0.67,0.2537
15577,4,1,10,6,0,2,1,1,0.42,0.4242,0.67,0.1642
15578,4,1,10,7,0,2,1,1,0.42,0.4242,0.67,0.0896
15579,4,1,10,8,0,2,1,1,0.44,0.4394,0.62,0.0
15580,4,1,10,9,0,2,1,1,0.48,0.4697,0.55,0.2537
15581,4,1,10,10,0,2,1,1,0.5,0.4848,0.48,0.2836
15582,4,1,10,11,0,2,1,1,0.5,0.4848,0.45,0.4179
15583,4,1,10,12,0,2,1,2,0.52,0.5,0.45,0.3284
15584,4,1,10,13,0,2,1,1,0.52,0.5,0.45,0.2836
15585,4,1,10,14,0,2,1,1,0.54,0.5152,0.39,0.2537
15586,4,1,10,15,0,2,1,1,0.54,0.5152,0.41,0.3284
15587,4,1,10,16,0,2,1,1,0.54,0.5152,0.39,0.2836
15588,4,1,10,17,0,2,1,1,0.52,0.5,0.39,0.194
15589,4,1,10,18,0,2,1,1,0.5,0.4848,0.42,0.1642
15590,4,1,10,19,0,2,1,1,0.48,0.4697,0.48,0.0
15591,4,1,10,20,0,2,1,1,0.46,0.4545,0.55,0.0
15592,4,1,10,21,0,2,1,1,0.46,0.4545,0.63,0.0
15593,4,1,10,22,0,2,1,1,0.4,0.4091,0.71,0.0896
15594,4,1,10,23,0,2,1,1,0.4,0.4091,0.71,0.0
15595,4,1,10,0,0,3,1,1,0.38,0.3939,0.76,0.0
15596,4,1,10,1,0,3,1,1,0.38,0.3939,0.76,0.0
15597,4,1,10,2,0,3,1,1,0.38,0.3939,0.76,0.0
15598,4,1,10,3,0,3,1,1,0.36,0.3788,0.87,0.0
15599,4,1,10,4,0,3,1,1,0.36,0.3636,0.81,0.0896
15600,4,1,10,5,0,3,1,2,0.36,0.3788,0.81,0.0
15601,4,1,10,6,0,3,1,1,0.38,0.3939,0.82,0.0
15602,4,1,10,7,0,3,1,1,0.36,0.3636,0.81,0.1045
15603,4,1,10,8,0,3,1,2,0.4,0.4091,0.76,0.0
15604,4,1,10,9,0,3,1,2,0.42,0.4242,0.77,0.0
15605,4,1,10,10,0,3,1,2,0.46,0.4545,0.67,0.0
15606,4,1,10,11,0,3,1,2,0.5,0.4848,0.51,0.0896
15607,4,1,10,12,0,3,1,2,0.52,0.5,0.48,0.1642
15608,4,1,10,13,0,3,1,2,0.54,0.5152,0.49,0.1343
15609,4,1,10,14,0,3,1,2,0.56,0.5303,0.43,0.1642
15610,4,1,10,15,0,3,1,2,0.58,0.5455,0.43,0.2239
15611,4,1,10,16,0,3,1,1,0.56,0.5303,0.52,0.194
15612,4,1,10,17,0,3,1,1,0.54,0.5152,0.56,0.1045
15613,4,1,10,18,0,3,1,1,0.52,0.5,0.59,0.1642
15614,4,1,10,19,0,3,1,1,0.5,0.4848,0.72,0.194
15615,4,1,10,20,0,3,1,1,0.5,0.4848,0.72,0.1343
15616,4,1,10,21,0,3,1,1,0.46,0.4545,0.82,0.194
15617,4,1,10,22,0,3,1,1,0.46,0.4545,0.88,0.2537
15618,4,1,10,23,0,3,1,1,0.46,0.4545,0.88,0.2239
15619,4,1,10,0,0,4,1,1,0.46,0.4545,0.88,0.194
15620,4,1,10,1,0,4,1,1,0.46,0.4545,0.82,0.2239
15621,4,1,10,2,0,4,1,1,0.46,0.4545,0.82,0.194
15622,4,1,10,3,0,4,1,1,0.44,0.4394,0.88,0.2239
15623,4,1,10,4,0,4,1,1,0.44,0.4394,0.88,0.2239
15624,4,1,10,5,0,4,1,1,0.44,0.4394,0.82,0.2239
15625,4,1,10,6,0,4,1,1,0.44,0.4394,0.88,0.2985
15626,4,1,10,7,0,4,1,1,0.44,0.4394,0.88,0.2537
15627,4,1,10,8,0,4,1,1,0.46,0.4545,0.82,0.2537
15628,4,1,10,9,0,4,1,2,0.5,0.4848,0.77,0.1642
15629,4,1,10,10,0,4,1,2,0.52,0.5,0.68,0.2239
15630,4,1,10,11,0,4,1,2,0.56,0.5303,0.56,0.2239
15631,4,1,10,12,0,4,1,2,0.6,0.6212,0.53,0.2537
15632,4,1,10,13,0,4,1,1,0.62,0.6212,0.53,0.3582
15633,4,1,10,14,0,4,1,2,0.62,0.6212,0.5,0.2985
15634,4,1,10,15,0,4,1,2,0.6,0.6061,0.6,0.194
15635,4,1,10,16,0,4,1,1,0.6,0.6212,0.56,0.2836
15636,4,1,10,17,0,4,1,2,0.58,0.5455,0.64,0.3284
15637,4,1,10,18,0,4,1,2,0.56,0.5303,0.64,0.3284
15638,4,1,10,19,0,4,1,2,0.56,0.5303,0.68,0.2985
15639,4,1,10,20,0,4,1,2,0.56,0.5303,0.68,0.2537
15640,4,1,10,21,0,4,1,2,0.54,0.5152,0.77,0.194
15641,4,1,10,22,0,4,1,2,0.54,0.5152,0.83,0.194
15642,4,1,10,23,0,4,1,2,0.54,0.5152,0.83,0.0
15643,4,1,10,0,0,5,1,2,0.56,0.5303,0.83,0.1045
15644,4,1,10,1,0,5,1,3,0.54,0.5152,0.88,0.0
15645,4,1,10,2,0,5,1,2,0.54,0.5152,0.88,0.0
15646,4,1,10,3,0,5,1,2,0.56,0.5303,0.83,0.0
15647,4,1,10,4,0,5,1,2,0.56,0.5303,0.83,0.0
15648,4,1,10,5,0,5,1,2,0.54,0.5152,0.88,0.0
15649,4,1,10,6,0,5,1,3,0.54,0.5152,0.94,0.1642
15650,4,1,10,7,0,5,1,3,0.54,0.5152,0.94,0.0
15651,4,1,10,8,0,5,1,2,0.54,0.5152,0.94,0.1045
15652,4,1,10,9,0,5,1,2,0.54,0.5152,0.94,0.1045
15653,4,1,10,10,0,5,1,2,0.58,0.5455,0.88,0.194
15654,4,1,10,11,0,5,1,1,0.6,0.5606,0.83,0.194
15655,4,1,10,12,0,5,1,1,0.64,0.6061,0.69,0.2239
15656,4,1,10,13,0,5,1,1,0.62,0.5909,0.73,0.2239
15657,4,1,10,14,0,5,1,1,0.66,0.6212,0.61,0.2537
15658,4,1,10,15,0,5,1,1,0.64,0.6061,0.65,0.2985
15659,4,1,10,16,0,5,1,3,0.62,0.6061,0.69,0.3582
15660,4,1,10,17,0,5,1,3,0.62,0.6061,0.69,0.3582
15661,4,1,10,18,0,5,1,1,0.56,0.5303,0.83,0.1045
15662,4,1,10,19,0,5,1,1,0.54,0.5152,0.88,0.1642
15663,4,1,10,20,0,5,1,1,0.52,0.5,0.77,0.194
15664,4,1,10,21,0,5,1,1,0.5,0.4848,0.77,0.0
15665,4,1,10,22,0,5,1,1,0.5,0.4848,0.77,0.0896
15666,4,1,10,23,0,5,1,1,0.46,0.4545,0.88,0.1045
15667,4,1,10,0,0,6,0,1,0.46,0.4545,0.82,0.1343
15668,4,1,10,1,0,6,0,1,0.46,0.4545,0.72,0.1343
15669,4,1,10,2,0,6,0,1,0.44,0.4394,0.77,0.1045
15670,4,1,10,3,0,6,0,1,0.42,0.4242,0.77,0.1343
15671,4,1,10,4,0,6,0,1,0.44,0.4394,0.72,0.0
15672,4,1,10,5,0,6,0,1,0.4,0.4091,0.82,0.0
15673,4,1,10,6,0,6,0,1,0.42,0.4242,0.71,0.0
15674,4,1,10,7,0,6,0,1,0.4,0.4091,0.82,0.0
15675,4,1,10,8,0,6,0,1,0.46,0.4545,0.67,0.1343
15676,4,1,10,9,0,6,0,1,0.5,0.4848,0.59,0.1343
15677,4,1,10,10,0,6,0,1,0.52,0.5,0.52,0.1343
15678,4,1,10,11,0,6,0,1,0.54,0.5152,0.52,0.2239
15679,4,1,10,12,0,6,0,1,0.56,0.5303,0.46,0.1045
15680,4,1,10,13,0,6,0,1,0.56,0.5303,0.43,0.1642
15681,4,1,10,14,0,6,0,1,0.56,0.5303,0.4,0.0
15682,4,1,10,15,0,6,0,1,0.56,0.5303,0.43,0.0
15683,4,1,10,16,0,6,0,1,0.54,0.5152,0.42,0.2836
15684,4,1,10,17,0,6,0,1,0.54,0.5152,0.37,0.2239
15685,4,1,10,18,0,6,0,1,0.52,0.5,0.39,0.2239
15686,4,1,10,19,0,6,0,1,0.5,0.4848,0.45,0.1343
15687,4,1,10,20,0,6,0,1,0.5,0.4848,0.39,0.2239
15688,4,1,10,21,0,6,0,1,0.46,0.4545,0.47,0.2239
15689,4,1,10,22,0,6,0,1,0.44,0.4394,0.51,0.1045
15690,4,1,10,23,0,6,0,1,0.42,0.4242,0.58,0.0
15691,4,1,10,0,0,0,0,1,0.44,0.4394,0.54,0.1642
15692,4,1,10,1,0,0,0,1,0.42,0.4242,0.58,0.2239
15693,4,1,10,2,0,0,0,1,0.4,0.4091,0.62,0.1642
15694,4,1,10,3,0,0,0,1,0.38,0.3939,0.66,0.0896
15695,4,1,10,4,0,0,0,1,0.36,0.3485,0.71,0.1642
15696,4,1,10,5,0,0,0,1,0.38,0.3939,0.66,0.0896
15697,4,1,10,6,0,0,0,1,0.4,0.4091,0.62,0.0
15698,4,1,10,7,0,0,0,1,0.4,0.4091,0.62,0.0
15699,4,1,10,8,0,0,0,1,0.42,0.4242,0.67,0.0
15700,4,1,10,9,0,0,0,1,0.46,0.4545,0.55,0.1642
15701,4,1,10,10,0,0,0,1,0.5,0.4848,0.48,0.2985
15702,4,1,10,11,0,0,0,1,0.52,0.5,0.44,0.3284
15703,4,1,10,12,0,0,0,1,0.54,0.5152,0.39,0.3284
15704,4,1,10,13,0,0,0,1,0.56,0.5303,0.37,0.2537
15705,4,1,10,14,0,0,0,1,0.56,0.5303,0.35,0.194
15706,4,1,10,15,0,0,0,1,0.56,0.5303,0.35,0.3284
15707,4,1,10,16,0,0,0,1,0.54,0.5152,0.37,0.2239
15708,4,1,10,17,0,0,0,1,0.52,0.5,0.39,0.2537
15709,4,1,10,18,0,0,0,1,0.52,0.5,0.39,0.194
15710,4,1,10,19,0,0,0,1,0.5,0.4848,0.42,0.1642
15711,4,1,10,20,0,0,0,1,0.48,0.4697,0.44,0.194
15712,4,1,10,21,0,0,0,1,0.42,0.4242,0.54,0.1642
15713,4,1,10,22,0,0,0,1,0.42,0.4242,0.54,0.0
15714,4,1,10,23,0,0,0,1,0.44,0.4394,0.54,0.0
15715,4,1,10,0,0,1,1,1,0.4,0.4091,0.62,0.0
15716,4,1,10,1,0,1,1,1,0.4,0.4091,0.71,0.0
15717,4,1,10,2,0,1,1,1,0.38,0.3939,0.71,0.0
15718,4,1,10,3,0,1,1,1,0.4,0.4091,0.62,0.0
15719,4,1,10,4,0,1,1,1,0.38,0.3939,0.66,0.0
15720,4,1,10,5,0,1,1,1,0.38,0.3939,0.76,0.0896
15721,4,1,10,6,0,1,1,1,0.36,0.3636,0.76,0.0896
15722,4,1,10,7,0,1,1,1,0.38,0.3939,0.66,0.0896
15723,4,1,10,8,0,1,1,1,0.44,0.4394,0.67,0.0
15724,4,1,10,9,0,1,1,1,0.46,0.4545,0.63,0.0896
15725,4,1,10,10,0,1,1,1,0.5,0.4848,0.55,0.0
15726,4,1,10,11,0,1,1,1,0.56,0.5303,0.37,0.1642
15727,4,1,10,12,0,1,1,1,0.58,0.5455,0.35,0.0
15728,4,1,10,13,0,1,1,1,0.62,0.6212,0.29,0.1642
15729,4,1,10,14,0,1,1,1,0.62,0.6061,0.27,0.194
15730,4,1,10,15,0,1,1,1,0.64,0.6212,0.29,0.1642
15731,4,1,10,16,0,1,1,1,0.62,0.6212,0.33,0.1642
15732,4,1,10,17,0,1,1,1,0.62,0.6212,0.33,0.1045
15733,4,1,10,18,0,1,1,1,0.54,0.5152,0.64,0.1045
15734,4,1,10,19,0,1,1,1,0.52,0.5,0.52,0.1045
15735,4,1,10,20,0,1,1,1,0.5,0.4848,0.59,0.1045
15736,4,1,10,21,0,1,1,1,0.48,0.4697,0.67,0.0896
15737,4,1,10,22,0,1,1,1,0.46,0.4545,0.82,0.1343
15738,4,1,10,23,0,1,1,1,0.46,0.4545,0.82,0.1045
15739,4,1,10,0,0,2,1,1,0.46,0.4545,0.88,0.1642
15740,4,1,10,1,0,2,1,1,0.46,0.4545,0.77,0.1642
15741,4,1,10,2,0,2,1,1,0.44,0.4394,0.88,0.1343
15742,4,1,10,3,0,2,1,1,0.44,0.4394,0.77,0.1343
15743,4,1,10,4,0,2,1,1,0.42,0.4242,0.77,0.1045
15744,4,1,10,5,0,2,1,1,0.44,0.4394,0.77,0.0896
15745,4,1,10,6,0,2,1,1,0.4,0.4091,0.82,0.0896
15746,4,1,10,7,0,2,1,2,0.44,0.4394,0.77,0.1045
15747,4,1,10,8,0,2,1,2,0.46,0.4545,0.72,0.0896
15748,4,1,10,9,0,2,1,2,0.5,0.4848,0.72,0.1045
15749,4,1,10,10,0,2,1,1,0.54,0.5152,0.6,0.0
15750,4,1,10,11,0,2,1,1,0.6,0.6212,0.53,0.0
15751,4,1,10,12,0,2,1,2,0.62,0.6212,0.46,0.0896
15752,4,1,10,13,0,2,1,2,0.64,0.6212,0.44,0.0
15753,4,1,10,14,0,2,1,1,0.68,0.6364,0.41,0.1642
15754,4,1,10,15,0,2,1,1,0.68,0.6364,0.41,0.2239
15755,4,1,10,16,0,2,1,1,0.68,0.6364,0.44,0.0896
15756,4,1,10,17,0,2,1,1,0.68,0.6364,0.41,0.0
15757,4,1,10,18,0,2,1,1,0.62,0.6212,0.53,0.0896
15758,4,1,10,19,0,2,1,1,0.62,0.6212,0.57,0.0896
15759,4,1,10,20,0,2,1,1,0.58,0.5455,0.64,0.1343
15760,4,1,10,21,0,2,1,1,0.56,0.5303,0.68,0.0
15761,4,1,10,22,0,2,1,1,0.56,0.5303,0.68,0.1045
15762,4,1,10,23,0,2,1,1,0.54,0.5152,0.73,0.1045
15763,4,1,10,0,0,3,1,1,0.54,0.5152,0.73,0.0896
15764,4,1,10,1,0,3,1,1,0.54,0.5152,0.68,0.0
15765,4,1,10,2,0,3,1,1,0.54,0.5152,0.68,0.0
15766,4,1,10,3,0,3,1,1,0.5,0.4848,0.77,0.0896
15767,4,1,10,4,0,3,1,1,0.5,0.4848,0.77,0.0896
15768,4,1,10,5,0,3,1,1,0.5,0.4848,0.82,0.0
15769,4,1,10,6,0,3,1,1,0.48,0.4697,0.82,0.1045
15770,4,1,10,7,0,3,1,1,0.5,0.4848,0.88,0.0896
15771,4,1,10,8,0,3,1,2,0.52,0.5,0.83,0.1045
15772,4,1,10,9,0,3,1,2,0.52,0.5,0.77,0.0896
15773,4,1,10,10,0,3,1,2,0.54,0.5152,0.73,0.0
15774,4,1,10,11,0,3,1,1,0.58,0.5455,0.64,0.0
15775,4,1,10,12,0,3,1,1,0.62,0.6061,0.61,0.0896
15776,4,1,10,13,0,3,1,1,0.66,0.6212,0.54,0.0
15777,4,1,10,14,0,3,1,1,0.74,0.6515,0.3,0.2537
15778,4,1,10,15,0,3,1,1,0.7,0.6364,0.39,0.1045
15779,4,1,10,16,0,3,1,1,0.74,0.6515,0.33,0.1343
15780,4,1,10,17,0,3,1,1,0.66,0.6212,0.47,0.0
15781,4,1,10,18,0,3,1,1,0.66,0.6212,0.44,0.0
15782,4,1,10,19,0,3,1,2,0.64,0.6212,0.53,0.0896
15783,4,1,10,20,0,3,1,2,0.62,0.6061,0.61,0.0896
15784,4,1,10,21,0,3,1,2,0.62,0.6061,0.61,0.1045
15785,4,1,10,22,0,3,1,2,0.6,0.6061,0.64,0.1343
15786,4,1,10,23,0,3,1,2,0.58,0.5455,0.68,0.0896
15787,4,1,10,0,0,4,1,2,0.6,0.6061,0.64,0.1045
15788,4,1,10,1,0,4,1,1,0.58,0.5455,0.68,0.0
15789,4,1,10,2,0,4,1,1,0.54,0.5152,0.77,0.0
15790,4,1,10,3,0,4,1,2,0.52,0.5,0.88,0.1343
15791,4,1,10,4,0,4,1,2,0.52,0.5,0.88,0.1045
15792,4,1,10,5,0,4,1,2,0.52,0.5,0.88,0.1642
15793,4,1,10,6,0,4,1,2,0.52,0.5,0.88,0.194
15794,4,1,10,7,0,4,1,2,0.52,0.5,0.88,0.194
15795,4,1,10,8,0,4,1,2,0.52,0.5,0.83,0.1642
15796,4,1,10,9,0,4,1,2,0.52,0.5,0.83,0.194
15797,4,1,10,10,0,4,1,2,0.54,0.5152,0.83,0.1343
15798,4,1,10,11,0,4,1,2,0.54,0.5152,0.83,0.1045
15799,4,1,10,12,0,4,1,2,0.56,0.5303,0.78,0.1045
15800,4,1,10,13,0,4,1,2,0.56,0.5303,0.78,0.0
15801,4,1,10,14,0,4,1,1,0.6,0.5909,0.73,0.1343
15802,4,1,10,15,0,4,1,1,0.62,0.6061,0.65,0.1343
